tweet_id,created_at,text 
1059281649605722112,2018-11-05 03:10:00,Trump says Saudi Arabia 'didn't know how to use' US-made bombs in Yemen https://t.co/WUSNlvpXsi
1059280546172469248,2018-11-05 03:05:37,.@POTUS arrives at @Andrews_JBA. https://t.co/X6ElC3w61K
1059277338406514695,2018-11-05 02:52:52,Midterm election's biggest campaign controversies: The top 9 of 2018 https://t.co/cUxvj3smvI
1059275210640252929,2018-11-05 02:44:25,Michigan K-9 officer killed after shootout near baby shower https://t.co/nmAQskS7MR
1059273749546049536,2018-11-05 02:38:36,".@RealDrGina: “America is the most generous, charitable nation…we love to welcome people, we want to welcome people.” #Midterms2018 @NextRevFNC https://t.co/baRLBE13vG"
1059272741814181888,2018-11-05 02:34:36,".@LisaMarieBoothe: “I do think the economy, because it is so strong, we had those great job numbers on Friday…that’s going to be a huge boost to Republicans, especially heading into Tuesday.” #Midterms2018 https://t.co/iSPHQowenr https://t.co/lOywNHzitZ"
1059271949610819584,2018-11-05 02:31:27,"'Turn California Red' rally attracts counter-protesters, but not violence https://t.co/I67QANInaI"
1059270624806400000,2018-11-05 02:26:11,"Tezlyn Figaro: “The left ...[is] consistently forgetting that there are people who are actually in business, there are people who do believe in capitalism…but still have a soft heart for emotion and all the [social issues] the Democrats push.” #Midterms2018 https://t.co/25GNzvQzSr"
1059267817340575744,2018-11-05 02:15:02,"Hunting, fishing rights on the ballot in North Carolina https://t.co/EMvrXMYikq"
1059267808528424960,2018-11-05 02:15:00,"On Election Night, there's only one place to be – Fox News Channel! Tune in for complete election coverage anchored by @BretBaier and @MarthaMacCallum Tuesday at 6p ET. #Midterms2018 https://t.co/lrpYrGBYPu https://t.co/6XgkC4fnsg"
1059265794700402689,2018-11-05 02:07:00,"Air Force One taxis past a large crowd as President Donald Trump arrives for during a rally in Macon, Georgia for Republican gubernatorial candidate, Brian Kemp on Sunday. https://t.co/EaQoqY7dsC"
1059264246515752960,2018-11-05 02:00:51,.@robertwolf32: “What we’re not talking enough about is governorships. I think actually this is going to be a very good night for Democrats.” #Midterms2018 https://t.co/sEdAOIeMSw
1059262237855178757,2018-11-05 01:52:52,Miami Dolphins' Reshad Jones pulls himself out of game against Jets https://t.co/bX4JuDclCV
1059259503256846336,2018-11-05 01:42:00,"TONIGHT: Don't miss ""Life, Liberty, &amp; Levin"" with @marklevinshow and special guest John McLaughlin - Tune in at 10p ET on Fox News Channel! https://t.co/pQND7UNeUA"
1059255624985464832,2018-11-05 01:26:35,Key House races to watch. @MikeEmanuelFox reports. #Midterms2018 https://t.co/iSPHQowenr https://t.co/emEcNZYqCc
1059253704841404417,2018-11-05 01:18:57,"During a 'Make America Great Again' rally in Macon, Georgia, President @realDonaldTrump said that the upcoming midterm elections are ""one of the most important elections of our lifetime."" https://t.co/NhBFyBK3hn https://t.co/s6AoPxGBP2"
1059252511058599938,2018-11-05 01:14:13,"Rugby player who swallowed garden slug as dare has died, 8 years after health nightmare began https://t.co/zIqyJwQaSY"
1059250194640908288,2018-11-05 01:05:00,"A parachutist falls into the stadium carrying the American flag before a college football game between the Notre Dame Fighting Irish and the Northwestern Wildcats on Saturday in Evanston, IL. https://t.co/Fr9HEULaM5"
1059248682263068672,2018-11-05 00:59:00,".@SecPompeo: ""We will hold all of those responsible for the murder of Jamal Khashoggi accountable."" #FNS https://t.co/iSva7B8qkf https://t.co/32zQPdWm2I"
1059246668703514625,2018-11-05 00:51:00,".@SecPompeo: ""No one's going to argue that Secretary Pompeo isn't tough on Iran and no one is going to argue that President Trump isn't doing the same."" #FNS https://t.co/TUzQecIhDh https://t.co/mTEDEoArqJ"
1059245158674268165,2018-11-05 00:45:00,".@SecPompeo: ""The sanctions that will be reimposed tomorrow are the toughest sanctions ever put in place on the Islamic Republic of Iran."" #FNS https://t.co/iSva7Bq1bN https://t.co/IUEOA81lUM"
1059243900362096645,2018-11-05 00:40:00,".@KarlRove on #Midterms2018: ""People are wildly enthusiastic about coming out and voting."" #FNS https://t.co/JqL4SFyvkb"
1059242646533660677,2018-11-05 00:35:01,"Paraplegic athlete drags himself through terminal, claims airport ‘humiliated’ him after airline forgets wheelchair https://t.co/zC2LKhy6Ka"
1059241384459231234,2018-11-05 00:30:00,Trump says Abrams will turn Georgia 'into Venezuela' at Macon rally https://t.co/NhBFyC1E8V
1059240125622738944,2018-11-05 00:25:00,".@SenThomTillis: ""The president is right that we have to secure the border."" #FNS https://t.co/trDzFMCw2Z"
1059239002845429761,2018-11-05 00:20:32,".@POTUS delivers remarks in Chattanooga, TN at his second ‘Make America Great Again’ rally of the day. https://t.co/5EzjVdgvSb"
1059238363885199361,2018-11-05 00:18:00,".@ChrisVanHollen on #Midterms2018: ""It looks like the president's effort to distract voters from the real issues they care about, like health care...is not working."" #FNS https://t.co/wgpLvtR8ys"
1059236946243923968,2018-11-05 00:12:22,".@VP delivers remarks in Chattanooga, TN at a ‘Make America Great Again’ rally. https://t.co/5EzjVdgvSb"
1059235847122239488,2018-11-05 00:08:00,North Carolina woman seen in viral racist rant faces 911 violation charge https://t.co/pPxmJi5pSf
1059233834590449664,2018-11-05 00:00:00,TONIGHT: @BretBaier and @marthamaccallum provide analysis on the midterm elections and @stevehiltonx takes on the issues with a live audience. The special coverage starts at 8p ET on Fox News Channel! https://t.co/9KeUO2JEDk
1059233712708222978,2018-11-04 23:59:31,GOP's narrow path to deny Pelosi gavel could run through key districts offering shot to flip seats https://t.co/pWW4xBlkkc
1059232579356897284,2018-11-04 23:55:01,President @realDonaldTrump to campaign in Missouri Monday; second visit to the state in five days https://t.co/MRLHRbIOqt
1059232002417803264,2018-11-04 23:52:43,"Almost 60,000 migrants deemed dead or missing on dangerous journeys since 2014, study finds https://t.co/url6sgup8b"
1059229216737234949,2018-11-04 23:41:39,"In the small town of Veracruz, Mexico, at a gas station and truck stop, two nuns began stopping big rigs Sunday to fill the trailers with waiting migrants from the caravan. https://t.co/hHbMIvFkVE https://t.co/4YLxRYx6ML"
1059228038305591296,2018-11-04 23:36:58,"DHS @SecNielsen: #Midterms2018 will be ‘most secure election in the modern era,’ but US will respond if attacked https://t.co/jLigyy852d https://t.co/OgGRM6rtgf"
1059225486138793985,2018-11-04 23:26:50,Balance of power breakdown #Midterms2018 https://t.co/ikUEag4xXx
1059224019294027776,2018-11-04 23:21:00,President @realDonaldTrump stumps for Republican candidates in Georgia and Tennessee https://t.co/XzjQr59QzW
1059223017128046594,2018-11-04 23:17:01,"Dear Melania, it's been two years since your husband was elected -- An open letter to our first lady https://t.co/f5YKVplYOV"
1059221502858383360,2018-11-04 23:11:00,"Running in chinos, one man decided to participate in the New York City marathon on Sunday fully dressed as Forrest Gump. https://t.co/M8QxCIrr6o"
1059219993169031174,2018-11-04 23:05:00,"While campaigning for Democrats in Gary, Indiana on Sunday, former President @BarackObama spoke about #Midterms2018, expressing that ""the character of our country is on the ballot.” https://t.co/SqGE0MQFbA https://t.co/IB0jT0goNh"
1059218734605389825,2018-11-04 23:00:00,"MONDAY: President Donald Trump gives a powerful interview to @seanhannity. Tune in to ""Hannity"" on Fox News Channel at 9p ET. https://t.co/eY9jTFH0rR"
1059218629961617413,2018-11-04 22:59:35,Former President @BarackObama campaigns for Illinois Democrats in Chicago.  https://t.co/2B1IDzYfqP
1059217902883258368,2018-11-04 22:56:42,"Central American migrants pack into the back of a trailer truck as they begin their morning trek as part of a thousands-strong caravan hoping to reach the U.S. border, in Isla, Veracruz state, Mexico on Sunday. https://t.co/lr7a81nnEC"
1059216375280033798,2018-11-04 22:50:37,"Culberson, Fletcher battle for Texas' 7th congressional district https://t.co/LztOAWYafz"
1059213931959541767,2018-11-04 22:40:55,"Almost 60,000 migrants deemed dead or missing on dangerous journeys since 2014, study finds https://t.co/2QFudjHX5Q"
1059211057842008072,2018-11-04 22:29:30,"Drunk man at Breeder's Cup tried to ride horse onto Churchill Downs track, cops say https://t.co/jSyAZjz60D"
1059209548408479744,2018-11-04 22:23:30,GOP's narrow path to deny Pelosi gavel could run through key districts offering shot to flip seats https://t.co/jDCSP8ffkm
1059207913456197632,2018-11-04 22:17:00,"Voters gathered Sunday to hear speeches during an early voting campaign event for Democrats in Cincinnati, OH. https://t.co/1kcVbzxZch"
1059206412004409344,2018-11-04 22:11:02,California's Harris and Newsom - once rivals - hit the campaign trail together to stump for Dems https://t.co/9li62FN2Bu
1059201573472092161,2018-11-04 21:51:48,".@HotlineJosh: ""Voters aren't voting on their pocketbooks like they've done in the past. They're voting on a lot of cultural and values related issues."" #Midterms2018 https://t.co/1oF3l9z4hZ"
1059199253946474502,2018-11-04 21:42:35,October Jobs Report https://t.co/NHoCeBRtor
1059198844100055041,2018-11-04 21:40:58,"President @realDonaldTrump rallies for GOP candidates in Georgia, Tennessee ahead of #Midterms2018 https://t.co/UTscgDYMoa"
1059197092038463488,2018-11-04 21:34:00,"TODAY: #TheFive is live in Fox Square and discussing the nation's biggest topics as the midterms approach. Don’t miss '@thefive Special,' at 5p ET on Fox News Channel! https://t.co/kk4a6L0An3"
1059195384038391811,2018-11-04 21:27:13,"Members of a U.S Army engineering brigade place Concertina wire around an encampment for troops, Department of Defense and U.S. Customs and Border Protection near the U.S.-Mexico International bridge on Sunday in Donna, Texas. https://t.co/JWU9S9J7VO"
1059194133372375047,2018-11-04 21:22:14,".@POTUS: ""There is electricity in the air like I haven't seen since the '16 big victory that we all had together."" #Midterms2018 https://t.co/VqHHZAZzY4"
1059193497394315270,2018-11-04 21:19:43,".@POTUS: ""This is one of the most important elections of our lifetime."" #Midterms2018 https://t.co/Z9Dm0M89Jb"
1059192661998030849,2018-11-04 21:16:24,".@POTUS: ""In just two days, the people of Georgia are going to elect @BrianKempGA as your next governor to protect your jobs, defend your borders, fight for your values and continue to make America great again."" #Midterms2018 https://t.co/hon8WElDTl"
1059189452717875200,2018-11-04 21:03:38,"President @realDonaldTrump hosts a Make America Great Again rally in Macon, Georgia. https://t.co/KlJzYAfuwE"
1059189396854005761,2018-11-04 21:03:25,"A supporter of Beto O'Rourke holds up a sign during a rally at the Pan American Neighborhood Park in Austin, TX, on Sunday. https://t.co/HPXbag9oyZ"
1059188055209377793,2018-11-04 20:58:05,.@jeffmason1: “In a way this midterm election has...felt very much like a presidential election.” #Midterms2018 https://t.co/GrjlfWdgro https://t.co/HkICelI5sD
1059186391681323008,2018-11-04 20:51:29,"Twitter removed over 10,000 bots that pretended to be Democrats, report says https://t.co/YaKaESzroV"
1059185703282708480,2018-11-04 20:48:45,"President @realDonaldTrump arrives in Macon, Georgia to host a Make America Great Again rally.  https://t.co/77WpoDZRP2"
1059184760797319168,2018-11-04 20:45:00,"Don't miss special #Midterms2018 election coverage anchored by @BretBaier and @MarthaMacallum, Tuesday starting at 6p ET on Fox News Channel! https://t.co/lrpYrGknqU https://t.co/byISDNeZvY"
1059184173359992832,2018-11-04 20:42:40,.@mattsgorman: “We can’t go back to the days of Speaker @NancyPelosi and economic stagnation.” #Midterms2018 https://t.co/iSPHQowenr https://t.co/7WFjCghNCH
1059182789038428160,2018-11-04 20:37:10,".@BarackObama: “In the closing weeks of this election, we’ve seen repeated attempts to divide us with rhetoric, to try to turn us on one another.” #Midterms2018 https://t.co/GrjlfWdgro https://t.co/O6JjbetWRc"
1059181672309161985,2018-11-04 20:32:43,".@BarackObama: “Perhaps most importantly, the character of our country is on the ballot.” #Midterms2018 https://t.co/GrjlfWdgro https://t.co/MwIoae9yTq"
1059179837938642945,2018-11-04 20:25:26,"Former President @BarackObama campaigns for Democrats in Gary, Indiana. https://t.co/dLl3XegErW"
1059178936775643136,2018-11-04 20:21:51,"A line forms for early voting at the Hamilton County Board of Elections in Cincinnati, OH on Sunday. https://t.co/czpItI8esR"
1059177225059217418,2018-11-04 20:15:03,Voter turnout in Mississippi could impact control of the Senate https://t.co/xvWCz65Njg
1059174988085899264,2018-11-04 20:06:10,"Paraplegic athlete drags himself through terminal, claims airport ‘humiliated’ him after airline forgets wheelchair https://t.co/zRTWnEza3n"
1059173359999688704,2018-11-04 19:59:42,".@SecPompeo: ""We will hold all of those responsible for the murder of Jamal Khashoggi accountable."" #FNS https://t.co/iSva7B8qkf https://t.co/3SHTCPtRs7"
1059171808967057410,2018-11-04 19:53:32,".@SecPompeo: ""No one's going to argue that Secretary Pompeo isn't tough on Iran and no one is going to argue that President Trump isn't doing the same."" #FNS https://t.co/TUzQecIhDh https://t.co/dI1T9lBjwl"
1059170564072456193,2018-11-04 19:48:35,Neil Armstrong's Apollo 11 spacecraft ID plate sells for $468K in auction https://t.co/pazkECs17l
1059170219652980736,2018-11-04 19:47:13,".@SecPompeo: ""The sanctions that will be reimposed tomorrow are the toughest sanctions ever put in place on the Islamic Republic of Iran."" #FNS https://t.co/iSva7B8qkf https://t.co/p5JyVRriFj"
1059168879744819201,2018-11-04 19:41:53,".@KarlRove on #Midterms2018: ""People are wildly enthusiastic about coming out and voting."" #FNS https://t.co/4WJ5GNYyJV"
1059166453381955584,2018-11-04 19:32:15,Vanna White describes how she copes with tough times https://t.co/naQADWqXkk
1059165298996191232,2018-11-04 19:27:40,"Trump amps up Venezuelan crackdown, sanctions gold exports with executive order https://t.co/9i81yjTXj0"
1059164751580798977,2018-11-04 19:25:29,".@SenThomTillis: ""The president is right that we have to secure the border."" #FNS https://t.co/hPfSC2oueS"
1059163092880363521,2018-11-04 19:18:54,".@ChrisVanHollen on #Midterms2018: ""It looks like the president's effort to distract voters from the real issues they care about, like health care...is not working."" #FNS https://t.co/M12WGtJxTp"
1059161779551588352,2018-11-04 19:13:41,October Economic Numbers #FNS https://t.co/oNVKGjjkYp
1059161016838303745,2018-11-04 19:10:39,".@POTUS: ""We are doing a great job at the border. Nobody else could do the job that we're doing."" https://t.co/JtqTYWFUcB"
1059160351495909377,2018-11-04 19:08:00,".@POTUS: ""We have the greatest economy in the history of our country."" https://t.co/SKDkx590Wd"
1059158809057419264,2018-11-04 19:01:52,".@POTUS on #Midterms2018: ""I can't speak to the blue, but I can speak to the red. There's a lot of energy out there."" https://t.co/8wghLfIcPo"
1059156038727987202,2018-11-04 18:50:52,Man removed from flight over sleeping pill: 'It was so humiliating' https://t.co/AZ9b6Cki2X
1059154557274636288,2018-11-04 18:44:59,Senator @clairecmc and Josh Hawley face off in Missouri Senate election #Midterms2018 https://t.co/Ocfajg0wrY
1059152502954885120,2018-11-04 18:36:49,Arizona early ballot returns #Midterms2018 https://t.co/B8Kff9MeWu
1059151504882438145,2018-11-04 18:32:51,"State of the Midterms: Rick Scott takes rare lead in last-minute Fla. Senate poll, as toss-ups dominate the map https://t.co/fy9Wn4kIYK"
1059150961611026432,2018-11-04 18:30:41,".@MarshaBlackburn: ""If [@HillaryClinton had been president], you would not see these constitutional judges. You wouldn't have the tax cuts."" https://t.co/EOeLIfUhQJ #Midterms2018 https://t.co/Igj7xDfLov"
1059150284323201024,2018-11-04 18:28:00,TODAY: Don't miss @SecPompeo on @FoxNewsSunday. Tune in at 2p and 7p ET on Fox News Channel! https://t.co/eM3vs8WxfC
1059149355909832715,2018-11-04 18:24:19,"President @realDonaldTrump to rally in Chattanooga, TN tonight https://t.co/SBDVwCPbXn"
1059148240573083655,2018-11-04 18:19:53,McEnany: Voters Should Focus on Trump's 'Undeniable' Economic Gains in Midterms https://t.co/zY9jzn2wzG
1059144495940288512,2018-11-04 18:05:00,"Abrams calls hacking investigation an 'attempt to distract' voters, predicts big turnout in Georgia https://t.co/Vd3xwA3QUJ"
1059143240115412992,2018-11-04 18:00:01,Sen. Tillis: Republicans 'going to add' to Senate majority in midterms https://t.co/gGj80TWz45
1059142482271834112,2018-11-04 17:57:00,TODAY: Don't miss @ChrisVanHollen on @FoxNewsSunday. Tune in at 2p and 7p ET on Fox News Channel! https://t.co/8PCGcZqpLH
1059138205138776064,2018-11-04 17:40:00,Abrams' foe Kemp announces probe into Georgia Democratic Party for 'possible cyber crimes' days before election https://t.co/G2atFsxUdl
1059135689395236865,2018-11-04 17:30:00,Armed man helps subdue suspect in deadly stabbing in Seattle https://t.co/0HxlnyRBC0
1059135214419673088,2018-11-04 17:28:07,"Lelisa Desisa, of Ethiopia, crosses the finish line first in the men's division of the New York City Marathon. https://t.co/RX7JCxCnpK https://t.co/Q16FbS8cFP"
1059134019332390912,2018-11-04 17:23:22,Mary Keitany of Kenya crosses the finish line first in the women's division of the New York City Marathon. https://t.co/RX7JCxCnpK https://t.co/beEuGnrIww
1059131912667779072,2018-11-04 17:15:00,Daniel Romanchuk of the United States poses for a picture after crossing the finish line first in the men's wheelchair division of the New York City Marathon in New York. https://t.co/WlIHpa6oJZ
1059130654124724224,2018-11-04 17:10:00,Prince Al-Waleed bin Talal on murder of Jamal Khashoggi #SundayFutures @MariaBartiromo https://t.co/OArE2wVqRQ
1059130629483315201,2018-11-04 17:09:54,JUST IN: Lelisa Desisa of Ethiopia wins men’s division of the 2018 New York City Marathon https://t.co/0AiT3CgO9p
1059129396617986048,2018-11-04 17:05:00,Prince Al-Waleed bin Talal: Saudi Arabia right now is witnessing a huge development and changes. #SundayFutures @MariaBartiromo https://t.co/S4Mqma6h8y
1059128142185488387,2018-11-04 17:00:01,.@SecPompeo defends Iran sanctions -- and waivers -- amid criticism from both sides https://t.co/NlJNRUrgq1
1059125138552225792,2018-11-04 16:48:05,JUST IN: Mary Keitany of Kenya wins women’s division of the 2018 New York City Marathon https://t.co/nJchXLZ0a1
1059124866446692352,2018-11-04 16:47:00,TODAY: Don't miss @SenThomTillis' exclusive interview on @FoxNewsSunday. Tune in at 2p and 7p ET on Fox News Channel! https://t.co/gGG0TnWxvt
1059124362962452481,2018-11-04 16:45:00,.@FLGovScott: “People want a good economy.” @foxandfriends https://t.co/yFonlhYzQN
1059123109461057536,2018-11-04 16:40:01,We're two days away from Election Day! Tune in to Fox News Channel Tuesday at 6p ET for special live coverage as #Midterms2018 results come in. https://t.co/vLvu9ZpkmU https://t.co/cQ5QsxhDGl
1059121091631812609,2018-11-04 16:32:00,"Larry Kudlow: ""The employment increase is largely centered on blue-collar workers."" https://t.co/na9aRoxM3h #SundayFutures @MariaBartiromo https://t.co/0jw6XgSWTY"
1059119309555929088,2018-11-04 16:24:55,.@RepTimRyan on tax reform #SundayFutures @MariaBartiromo https://t.co/vsPcTUxjyY
1059116812854419457,2018-11-04 16:15:00,One-on-one with @FLGovScott; @pdoocy reports https://t.co/f0zJuSBiMp
1059114296813117440,2018-11-04 16:05:00,.@RepTimRyan: “I think we’re going to take the House back.” #SundayFutures @MariaBartiromo https://t.co/27Ra5gz0LJ
1059113180981551104,2018-11-04 16:00:34,"RT @FoxNewsResearch: 🗳️Youth Vote (18-29) in Past Midterms:

•2006: 12% of electorate
Dem: 60%
GOP: 38%

•2010: 12% of electorate
Dem: 55%…"
1059113106352365569,2018-11-04 16:00:16,"RT @FoxNewsResearch: #NYCMarathon:

•1970: 1st NYC Marathon 
—55 finishers 
—All men

•2017: 50,773 finishers 
—29,682 men
—21,091 women
—A…"
1059113064874864642,2018-11-04 16:00:06,"RT @FoxNewsResearch: Midterms &amp; October Jobs Reported before Election Day

—1994—
Oct: +209,000 jobs
POTUS: Dem
→Dems -54 House seats

—200…"
1059113039797108737,2018-11-04 16:00:00,.@SteveScalise: “We are a nation of laws and people want to see our borders secure.” #SundayFutures @MariaBartiromo https://t.co/KJrgrJ3Zqy
1059109263258218496,2018-11-04 15:45:00,.@KellyannePolls on @POTUS: “He does it because it’s the right thing to do and he’s got Iran on notice.” @foxandfriends https://t.co/oVgiriI3KG https://t.co/kHKnBxo1uu
1059108005382443008,2018-11-04 15:40:00,".@SteveScalise: ""We know there’s a lot of close races, but I think we’re going to hold the House.” #SundayFutures @MariaBartiromo https://t.co/8MZPcUkGF2"
1059105490032984065,2018-11-04 15:30:00,"State of #Midterms2018: Rick Scott takes rare lead in last-minute Fla. Senate poll, as toss-ups dominate the map https://t.co/0TJfc8tuQ4"
1059102720508887040,2018-11-04 15:19:00,TONIGHT: @BretBaier and @marthamaccallum provide analysis on the midterm elections and @stevehiltonx takes on the issues with a live audience. The special coverage starts at 8p ET on Fox News Channel! https://t.co/iFL5A50vwy
1059100079662002176,2018-11-04 15:08:30,RT @FoxNewsSunday: .@SecPompeo: “The sanctions that will be re-imposed tomorrow are the toughest sanctions ever put in place on the Islamic…
1059099160052449281,2018-11-04 15:04:51,Troops lay barbed wire as caravan approaches https://t.co/yFeiOO2pcd
1059097435228659713,2018-11-04 14:58:00,"TODAY: #TheFive is live in Fox Square and discussing the nation's biggest topics as the midterms approach. Don’t miss '@thefive Special,' at 5p ET on Fox News Channel! https://t.co/jo3Npi1kR7"
1059096670015840257,2018-11-04 14:54:57,RT @FoxNewsSunday: .@SecPompeo on if he thinks Saudi Prince MBS lied to the U.S.: The Saudis have acknowledged this was a premeditated atta…
1059096568777920512,2018-11-04 14:54:33,"RT @FoxNewsSunday: On GOP chances of keeping Senate Majority @SenThomTillis tells Chris: ""We’re not only going to hold the majority, I thin…"
1059096526604132352,2018-11-04 14:54:23,"RT @FoxNewsSunday: .@ChrisVanHollen: “this is the toughest political map any one party has faced in 60 years...we do have a path, it is a v…"
1059096422589571072,2018-11-04 14:53:58,"RT @FoxNewsSunday: 2 days out from the Midterm Elections, @pdoocy reports from the campaign trail in Hialeah, Florida. https://t.co/dg3iRgV…"
1059096397134344192,2018-11-04 14:53:52,"RT @FoxNewsSunday: On GOP keeping Senate Majority, @SenThomTillis tells Chris: We’re not only going to hold the majority, we’re going to ad…"
1059096368646709250,2018-11-04 14:53:46,"RT @FoxNewsSunday: On Republicans running on the economy, @ChrisVanHollen tells Chris: ""I think voters know that the economy was on this up…"
1059096337596194816,2018-11-04 14:53:38,"RT @FoxNewsSunday: On President Trump's midterm strategy, @ChrisVanHollen tells Chris: ""What the President is doing is driving away the ind…"
1059096274266476544,2018-11-04 14:53:23,RT @FoxNewsSunday: .@ChrisVanHollen: “Never count out @HeidiHeitkamp” #FNS
1059095422319226880,2018-11-04 14:50:00,".@KellyannePolls: “The president is very serious about continuing to lower the tax burden on many Americans who pay their fair share, get up and work every day.” @foxandfriends https://t.co/fhbNqZxveD"
1059094163965263873,2018-11-04 14:45:00,TODAY: @MariaBartiromo sits down with Prince Al-Waleed bin Talal al Saud on @SundayFutures for an exclusive interview. Tune in at 10a ET on Fox News Channel! https://t.co/8TGNPHyrOu
1059090388777164801,2018-11-04 14:30:00,"Amazon building collapses during tornado in Maryland, leaving 2 dead https://t.co/YOesPOSae0"
1059086614280863744,2018-11-04 14:15:00,"El Chapo’s sons are now running his drug empire, feds say
https://t.co/sNsih6cSc6"
1059084097664905216,2018-11-04 14:05:00,.@kayleighmcenany on how the economy will impact #Midterms2018 @foxandfriends https://t.co/dZ6KlzNpM9
1059082841236168705,2018-11-04 14:00:00,'Why Do You Dismiss His Results?': Pirro Blasts Dems' Trump 'Hatred' Ahead of Midterms https://t.co/de8kVBXgEX
1059082335805628417,2018-11-04 13:58:00,".@JessicaTarlov: “At the end of the day, Democrats are messaging on health care.” @foxandfriends https://t.co/yFedb0c9h6"
1059081581397192704,2018-11-04 13:55:00,Key governor’s races to watch @foxandfriends #Midterms2018 https://t.co/iSPHQowenr https://t.co/ZRPjX5ToSy
1059079064357625857,2018-11-04 13:45:00,TODAY: @MariaBartiromo sits down with Prince Al-Waleed bin Talal al Saud on @SundayFutures for an exclusive interview. Tune in at 10a ET on Fox News Channel! https://t.co/CHNA9wNbiR
1059076548060360706,2018-11-04 13:35:00,OPINION: Two secret churches in North Korea show how powerful the Bible really is https://t.co/hUuznaUtyI
1059075289278365696,2018-11-04 13:30:00,Brian Brenberg on @foxandfriends: “I think it’s part of the president’s pitch to remind voters what he has done and why they ought to care about tax cuts.” https://t.co/KBInFtDUNd
1059074788285546496,2018-11-04 13:28:00,TODAY: Don't miss @SecPompeo on @FoxNewsSunday. Check your local listings and tune in at 2p and 7p ET on Fox News Channel! https://t.co/Q7MVAxijPR
1059072773254012934,2018-11-04 13:20:00,OPINION: Running a marathon proves age is nothing but a number – I'm proof of it https://t.co/kfBmaWUVet
1059070256407289857,2018-11-04 13:10:00,Tom Homan: “I salute the president. He’s doing exactly what he promised to do.” @foxandfriends https://t.co/OgWs6Dv4OO
1059068998896168961,2018-11-04 13:05:00,.@GriffJenkins on the tight race for Florida governor https://t.co/iSPHQoeCYR @foxandfriends https://t.co/ECoQiw84vn
1059067957089894401,2018-11-04 13:00:52,"Tom Homan: ""This president is doing everything he can…to secure our border.” @foxandfriends https://t.co/yhf3s8kupl"
1059066481403662338,2018-11-04 12:55:00,Andy McCarthy on how Democrats would reshape Congress @foxandfriends https://t.co/zfZwu9Sde7
1059063461798395909,2018-11-04 12:43:00,"SUNDAY: Don't miss ""Life, Liberty, &amp; Levin"" with @marklevinshow and special guest John McLaughlin - Tune in at 10p ET on Fox News Channel! https://t.co/HQaAw71BtU https://t.co/3elQnV4sr2"
1059061448821956609,2018-11-04 12:35:00,Andy McCarthy: “I don’t think [@POTUS] has the lawful basis to do it by executive order.” https://t.co/AfArXkgt72 @foxandfriends https://t.co/lwPvMKTEb2
1059058931782303745,2018-11-04 12:25:00,John Thomas breaks down key Senate races on @foxandfriends #Midterms2018 https://t.co/ZTBK9Rbnvs
1059056459990949889,2018-11-04 12:15:11,"RT @FoxNewsResearch: Election Spotlight🔦
→ Countdown: 𝟐 𝐝𝐚𝐲𝐬 to the midterms

🗳️ 2018's youngest Congressional candidate:
•Joshua Scott
•25…"
1059056414922952705,2018-11-04 12:15:00,Air Force falcon mascot suffers 'life-threatening' injury in Army prank https://t.co/38qppUmbP7
1059053143739285506,2018-11-04 12:02:00,".@LaraLeaTrump: “Women, after they saw what happened to Brett Kavanaugh, are ready to vote for Republicans. I feel really good about things going into Tuesday.” https://t.co/KccLa3gAWJ"
1059051633491898368,2018-11-04 11:56:00,TODAY: Don't miss @ChrisVanHollen on @FoxNewsSunday. Check your local listings and tune in at 2p and 7p ET on Fox News Channel! https://t.co/rG63g5N7mx
1059047606914084864,2018-11-04 11:40:00,"Rep. @DarrellIssa on midterms: “All of the good work done by the Republican House, that’s gonna come to a halt, and we’re gonna be frozen. The good news is the Trump administration’s deregulations will continue.” https://t.co/Sj7WcZ1Z4F"
1059045574031405056,2018-11-04 11:31:55,TODAY: Don't miss @SenThomTillis' exclusive interview on @FoxNewsSunday. Check your local listings and tune in at 2p and 7p ET on Fox News Channel! https://t.co/rL4f9LjmL3
1059040057242210304,2018-11-04 11:10:00,Rep. @DarrellIssa on midterm race in his California district: “Michael Bloomberg has certainly become an ardent Democrat trying to flip the House.” https://t.co/soSPlCUEhz
1059033765912162305,2018-11-04 10:45:00,Conservatives' 'Turn California Red' rally could attract Antifa counter-protesters: report https://t.co/Bh4QwPJq2q
1059029990820511745,2018-11-04 10:30:00,"Rep. @DarrellIssa: “We actually have driven down the cost of health care under ObamaCare during the last couple years by getting rid of some unnecessary regulations, and yet the voters are, in some cases, being driven to be concerned again.” https://t.co/jhegJJ45Sk"
1059026216097697795,2018-11-04 10:15:00,"Supporters watch as Air Force One lands outside the hangar where they wait for President Donald Trump to speak at a rally Saturday in Pensacola, Florida. https://t.co/iY4bHbgg4b https://t.co/AGusihlaca"
1059024202768932865,2018-11-04 10:07:00,California houseboat where Tom Hanks lived listed for $600G https://t.co/pXuBaIN1rt
1059022443308675072,2018-11-04 10:00:00,".@DanHenninger on immigration: ""What there really is a crisis [of] is a crisis of immigration policy in this country. And that's a bipartisan crisis. Both Republicans and Democrats in Congress have failed to address it."" https://t.co/bB85XJDpQG https://t.co/tcSkETMml2"
1059020184114016256,2018-11-04 09:51:02,'The Ultimate Nemesis of the Left': Dennis Prager Says Trump 'Marches On' Despite Any Backlash https://t.co/yksKetiOYJ
